year,site_name,site_name_2013_2018,site_name_1988_2001,site_abbr,region_3,region_4,event,bp_min,bp_max,fl_min,fl_max,total_nests,nonpred_eggs,nonpred_chicks,nonpred_fl,nonpred_ad,pred_control,pred_eggs,pred_chicks,pred_fl,pred_ad,pred_pefa,pred_coy_fox,pred_meso,pred_owlspp,pred_corvid,pred_other_raptor,pred_other_avian,pred_misc,total_pefa,total_coy_fox,total_meso,total_owlspp,total_corvid,total_other_raptor,total_other_avian,total_misc,first_observed,last_observed,first_nest,first_chick,first_fledge
2012,SAN ELIJO LAGOON ECOLOGICAL RESERVE,San Elijo Lagoon,NA_2013_2018 POLYGON,SAN_ELIJO,SOUTHERN,SOUTHERN,LA_NINA,0.0,0.0,0,0,0,,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2012-05-14,2012-07-12,,,
2012,FAIRBANKS RANCH,Fairbanks Ranch,NA_2013_2018 POLYGON,FAIR_RAN,SOUTHERN,SOUTHERN,LA_NINA,0.0,0.0,0,0,0,,,,,,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2012,SAN DIEGUITO LAGOON ECOLOGICAL RESERVE,San Diequito Lagoon,NA_2013_2018 POLYGON,SANDIEGU_LAG,SOUTHERN,SOUTHERN,LA_NINA,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,MISSION BAY FAA ISLAND,FAA Island,NA_2013_2018 POLYGON,MB_FAA,SOUTHERN,SOUTHERN,LA_NINA,8.0,46.0,0,0,49,48,10,0,1,Y,,,,,Y,N,N,N,N,Y,N,N,,,,,,,,,2012-04-25,2012-06-16,2012-05-04,2012-06-01,
2012,MISSION BAY NORTH FIESTA ISLAND,North Fiesta Island,NA_2013_2018 POLYGON,MB_NFI,SOUTHERN,SOUTHERN,LA_NINA,1.0,1.0,0,0,1,2,,,,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2012-05-03,2012-07-01,2012-06-11,,
2012,MISSION BAY MARINERS POINT,Mariner's Point,NA_2013_2018 POLYGON,MB_MAR_PT,SOUTHERN,SOUTHERN,LA_NINA,14.0,135.0,0,2,142,163,22,0,0,Y,,,,,Y,N,N,Y,Y,N,Y,N,,,,,,,,,2012-04-15,2012-07-10,2012-05-08,2012-06-01,2012-06-22
2012,MISSION BAY STONY POINT,Stony Point,NA_2013_2018 POLYGON,MB_STONY,SOUTHERN,SOUTHERN,LA_NINA,13.0,13.0,0,0,17,12,1,,,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,2012-04-22,2012-07-17,2012-05-20,2012-06-10,
2012,MISSION BAY SAN DIEGO RIVER MOUTH,San Diego River Mouth,NA_2013_2018 POLYGON,MB_SDRIV_S,SOUTHERN,SOUTHERN,LA_NINA,0.0,12.0,0,0,12,2,,,,N,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2012-05-06,2012-06-13,2012-05-10,,
2012,SDIA LINDBERGH FIELD,Lindbergh Field/Former Naval Training Center,NA_2013_2018 POLYGON,SDIA_LF,SOUTHERN,SOUTHERN,LA_NINA,102.0,124.0,36,36,130,44,44,,1,Y,,,,,Y,N,N,N,Y,Y,N,N,,,,,,,,,2012-04-18,2012-08-09,2012-05-10,2012-06-02,2012-06-23
2012,NAS NORTH ISLAND,Naval Base Coronado,NA_2013_2018 POLYGON,NASNI,SOUTHERN,SOUTHERN,LA_NINA,0.0,10.0,0,0,10,0,0,0,0,Y,,,,,N,N,N,N,Y,N,N,Y,,,,,,,,,2012-04-22,2012-06-22,2012-05-11,,
2012,NAVAL AMPHIBIOUS BASE CORONADO,Naval Base Coronado,NA_2013_2018 POLYGON,NAB,SOUTHERN,SOUTHERN,LA_NINA,803.0,1023.0,10,19,1068,607,52,0,0,Y,,,,,Y,N,N,Y,Y,Y,Y,Y,,,,,,,,,2012-04-18,2012-08-26,2012-04-30,2012-05-20,2012-06-15
2012,DSTREET FILL SWEETWATER MARSH NWR,D Street Fill,NA_2013_2018 POLYGON,D_ST,SOUTHERN,SOUTHERN,LA_NINA,37.0,110.0,9,9,114,56,16,,1,Y,,,,,Y,N,Y,Y,Y,Y,Y,Y,,,,,,,,,2012-04-14,2012-08-08,2012-05-07,2012-05-28,2012-06-24
2012,CHULA VISTA WILDLIFE RESERVE,Chula Vista Wildlife Refuge,NA_2013_2018 POLYGON,CV,SOUTHERN,SOUTHERN,LA_NINA,37.0,51.0,18,20,64,23,3,,,Y,,,,,Y,N,N,Y,N,Y,Y,N,,,,,,,,,2012-04-14,2012-09-15,2012-05-14,2012-06-04,2012-07-01
2012,SOUTH SAN DIEGO BAY UNIT SDNWR SALTWORKS,Saltworks,NA_2013_2018 POLYGON,SALT,SOUTHERN,SOUTHERN,LA_NINA,49.0,69.0,1,1,90,21,,,,Y,,,,,N,Y,N,N,N,Y,Y,Y,,,,,,,,,2012-04-19,2012-09-15,2012-05-15,2012-06-15,2012-08-17
2012,TIJUANA ESTUARY NERR,Tijuana Estuary,NA_2013_2018 POLYGON,TJ_RIV,SOUTHERN,SOUTHERN,LA_NINA,109.0,259.0,0,0,283,104,,,,Y,,,,,N,Y,Y,N,N,Y,Y,N,,,,,,,,,2012-04-19,2012-09-01,2012-05-12,2012-06-23,
2012,SALTON SEA,Salton Sea,NA_2013_2018 POLYGON,SALT_SEA,SOUTHERN,SOUTHERN,LA_NINA,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,SACRAMENTO BUFFERLANDS,Bufferlands,NA_2013_2018 POLYGON,SAC_BUF,SACRAMENTO,SACRAMENTO,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-30,2013-07-01,,,
2013,NAPA SONOMA MARSH WILDLIFE AREA,Napa Sonoma Marsh Wildlife Area Huichica Unit (Pond 7/7A),NA_2013_2018 POLYGON,NSMWA,S.F._BAY,S.F._BAY,NEUTRAL,61.0,77.0,11,20,80,58,6,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2013-05-03,2013-08-21,2013-06-01,2013-06-19,2013-07-10
2013,MONTEZUMA WETLANDS,Montezuma,NA_2013_2018 POLYGON,MONT,S.F._BAY,S.F._BAY,NEUTRAL,25.0,25.0,3,4,29,0,1,2,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2013-05-07,2013-08-21,2013-05-26,,2013-07-10
2013,PITTSBURG POWER PLANT,Pittsburg Power Plant,NA_2013_2018 POLYGON,PITT_POWER,S.F._BAY,S.F._BAY,NEUTRAL,0.0,0.0,0,0,0,,,,,Y,,,,,,,,,,,,,,,,,,,,,2013-06-09,2013-06-09,,,
2013,ALAMEDA POINT,Alameda Point,NA_2013_2018 POLYGON,ALAM_PT,S.F._BAY,S.F._BAY,NEUTRAL,280.5,282.0,302,302,292,0,48,8,0,Y,,,,,Y,N,N,N,N,,Y,Y,,,,,,,,,2013-04-25,2013-08-26,2013-05-16,2013-05-29,2013-06-22
2013,HAYWARD REGIONAL SHORELINE,Hayward Regional Shoreline,NA_2013_2018 POLYGON,HAY_REG_SHOR,S.F._BAY,S.F._BAY,NEUTRAL,80.0,81.0,118,122,85,0,0,0,0,Y,,,,,Y,N,N,N,N,Y,N,N,,,,,,,,,2013-05-01,2013-08-11,2013-05-14,2013-05-26,2013-06-22
2013,EDEN LANDING ECOLOGICAL RESERVE,Eden Landing Ecological Reserve,NA_2013_2018 POLYGON,ELER,S.F._BAY,S.F._BAY,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,KETTLEMAN CITY,Kettleman,NA_2013_2018 POLYGON,KET_CTY,KINGS,KINGS,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,OCEANO DUNES STATE VEHICULAR RECREATION AREA,Oceano Dunes State Vehicular Recreation Area,NA_2013_2018 POLYGON,OCEANO_DUNES,CENTRAL,CENTRAL,NEUTRAL,43.0,54.0,56,56,57,10,3,2,1,Y,,,,,Y,Y,Y,N,N,N,N,N,,,,,,,,,,,2013-06-02,2013-06-23,
2013,RANCHO GUADALUPE DUNES PRESERVE,Rancho Guadalupe Dunes Preserve,NA_2013_2018 POLYGON,RGDP,CENTRAL,CENTRAL,NEUTRAL,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-27,2013-06-10,,,
2013,VANDENBERG SFB,Vandenberg AFB,NA_2013_2018 POLYGON,VAN_SFB,CENTRAL,CENTRAL,NEUTRAL,14.0,15.0,19,19,15,4,2,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2013-05-15,2013-08-08,2013-06-07,2013-06-26,2013-07-17
2013,COAL OIL POINT RESERVE,Coal Oil Point Reserve,NA_2013_2018 POLYGON,COAL_OIL,CENTRAL,CENTRAL,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,SANTA CLARA RIVER MCGRATH STATE BEACH,Santa Clara River,NA_2013_2018 POLYGON,S_CLAR_MCG,SOUTHERN,VENTURA,NEUTRAL,37.0,37.0,0,0,37,2,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2013-06-01,2013-06-23,2013-06-01,,
2013,HOLLYWOOD BEACH,Hollywood Beach,NA_2013_2018 POLYGON,HB,SOUTHERN,VENTURA,NEUTRAL,117.0,209.0,31,31,209,43,24,0,0,N,,,,,N,N,N,N,N,Y,N,N,,,,,,,,,2013-04-30,2013-08-26,2013-06-29,2013-06-29,2013-07-20
2013,ORMOND BEACH,Ormond Beach,NA_2013_2018 POLYGON,ORMOND,SOUTHERN,VENTURA,NEUTRAL,6.0,7.0,0,0,7,5,0,0,0,N,,,,,N,N,N,N,Y,N,N,Y,,,,,,,,,2013-05-03,2013-07-26,2013-06-06,,
2013,NBVC POINT MUGU,NBVC Point Mugu,NA_2013_2018 POLYGON,PT_MUGU,SOUTHERN,VENTURA,NEUTRAL,203.0,337.0,0,0,346,350,0,0,0,Y,,,,,N,Y,Y,N,Y,Y,Y,Y,,,,,,,,,,,2013-05-11,2013-06-22,
2013,SATICOY UNITED WATER CONSERVATION DISTRICT,Saticoy United Water Conservation District,NA_2013_2018 POLYGON,SAT_WCD,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,VENICE BEACH,Venice Beach,NA_2013_2018 POLYGON,VEN_BCH,SOUTHERN,SOUTHERN,NEUTRAL,12.0,15.0,0,0,15,0,0,0,0,Y,,,,,Y,N,N,N,Y,N,N,N,,,,,,,,,2013-04-24,2013-06-26,2013-05-12,,
2013,LA HARBOR,Port of LA,NA_2013_2018 POLYGON,LA_HARB,SOUTHERN,SOUTHERN,NEUTRAL,237.0,239.0,31,147,254,116,107,0,0,Y,,,,,Y,N,Y,N,N,N,N,N,,,,,,,,,2013-06-01,2013-07-21,2013-05-26,2013-06-13,2013-07-11
2013,SEAL BEACH NWR ANAHEIM BAY,Seal Beach National Wildlife Refuge,NA_2013_2018 POLYGON,SEAL_BCH_NWR,SOUTHERN,SOUTHERN,NEUTRAL,149.0,161.0,89,89,164,46,8,0,0,Y,,,,,Y,N,N,Y,N,N,N,N,,,,,,,,,2013-05-10,2013-08-02,2013-05-10,2013-06-07,2013-08-02
2013,BOLSA CHICA ECOLOGICAL RESERVE,Bolsa Chica,NA_2013_2018 POLYGON,BCER,SOUTHERN,SOUTHERN,NEUTRAL,137.0,153.0,35,67,157,65,0,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,,,2013-05-16,2013-06-07,
2013,HUNTINGTON STATE BEACH,Huntington Beach State Park,NA_2013_2018 POLYGON,HSB,SOUTHERN,SOUTHERN,NEUTRAL,303.0,331.0,100,100,347,121,18,0,0,Y,,,,,Y,N,N,N,Y,,N,Y,,,,,,,,,2013-05-19,2013-08-16,2013-05-26,2013-06-09,2013-06-30
2013,BURRIS ISLAND,Burris Basin,NA_2013_2018 POLYGON,BUR_ISL,SOUTHERN,SOUTHERN,NEUTRAL,17.0,23.0,1,4,23,0,0,0,0,,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,2013-09-02,2013-06-07,2013-06-21,2013-07-31
2013,UPPER NEWPORT BAY ECOLOGICAL RESERVE,Upper Newport Bay,NA_2013_2018 POLYGON,UNBER,SOUTHERN,SOUTHERN,NEUTRAL,27.0,31.0,8,8,32,2,2,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,2013-05-11,2013-06-29
2013,MCB CAMP PENDLETON,Camp Pendleton,NA_2013_2018 POLYGON,MCBCP,SOUTHERN,SOUTHERN,NEUTRAL,785.5,1191.0,150,150,1243,536,291,1,2,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,2013-04-14,2013-08-03,2013-05-06,2013-05-27,2013-06-21
2013,BATIQUITOS LAGOON ECOLOGICAL RESERVE,Batiquitos Lagoon,NA_2013_2018 POLYGON,BLER,SOUTHERN,SOUTHERN,NEUTRAL,442.5,549.0,117,163,558,168,294,8,1,Y,,,,,N,N,Y,Y,N,Y,N,N,,,,,,,,,2013-05-02,2013-08-01,2013-05-02,2013-05-26,2013-06-20
2013,SAN ELIJO LAGOON ECOLOGICAL RESERVE,San Elijo Lagoon,NA_2013_2018 POLYGON,SAN_ELIJO,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FAIRBANKS RANCH,Fairbanks Ranch,NA_2013_2018 POLYGON,FAIR_RAN,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,SAN DIEGUITO LAGOON ECOLOGICAL RESERVE,San Diequito Lagoon,NA_2013_2018 POLYGON,SANDIEGU_LAG,SOUTHERN,SOUTHERN,NEUTRAL,3.0,3.0,0,0,3,2,0,0,0,Y,,,,,N,N,N,N,Y,N,N,Y,,,,,,,,,2013-05-02,,2013-05-14,,
2013,MISSION BAY FAA ISLAND,FAA Island,NA_2013_2018 POLYGON,MB_FAA,SOUTHERN,SOUTHERN,NEUTRAL,98.0,145.0,7,7,156,127,53,0,1,Y,,,,,N,N,N,N,N,N,N,,,,,,,,,,2013-05-01,2013-08-11,2013-05-09,2013-05-31,2013-06-26
2013,MISSION BAY NORTH FIESTA ISLAND,North Fiesta Island,NA_2013_2018 POLYGON,MB_NFI,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,Y,,,,,,,,,,,,,,,,,,,,,2013-05-12,2013-06-07,,,
2013,MISSION BAY MARINERS POINT,Mariner's Point,NA_2013_2018 POLYGON,MB_MAR_PT,SOUTHERN,SOUTHERN,NEUTRAL,17.0,34.0,0,0,37,41,2,0,0,Y,,,,,N,N,N,N,Y,N,Y,N,,,,,,,,,2013-04-29,2013-07-10,2013-05-10,2013-06-12,
2013,MISSION BAY STONY POINT,Stony Point,NA_2013_2018 POLYGON,MB_STONY,SOUTHERN,SOUTHERN,NEUTRAL,32.5,36.0,3,3,41,24,5,0,0,Y,,,,,Y,N,N,N,N,N,N,Y,,,,,,,,,2013-05-03,2013-07-11,2013-05-03,2013-06-06,2013-07-02
2013,MISSION BAY SAN DIEGO RIVER MOUTH,San Diego River Mouth,NA_2013_2018 POLYGON,MB_SDRIV_S,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2013,SDIA LINDBERGH FIELD,Lindbergh Field/Former Naval Training Center,NA_2013_2018 POLYGON,SDIA_LF,SOUTHERN,SOUTHERN,NEUTRAL,91.0,106.0,34,34,114,42,12,3,2,Y,,,,,Y,N,N,N,Y,Y,N,Y,,,,,,,,,2013-04-24,2013-08-21,2013-05-15,2013-06-09,2013-07-04
2013,NAS NORTH ISLAND,Naval Base Coronado,NA_2013_2018 POLYGON,NASNI,SOUTHERN,SOUTHERN,NEUTRAL,7.0,20.0,12,12,7,2,0,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,2013-07-19,,,,
2013,NAVAL AMPHIBIOUS BASE CORONADO,Naval Base Coronado,NA_2013_2018 POLYGON,NAB,SOUTHERN,SOUTHERN,NEUTRAL,713.5,912.0,156,156,1034,403,211,23,1,Y,,,,,Y,N,Y,Y,Y,Y,Y,Y,,,,,,,,,2013-04-21,2013-08-30,2013-05-03,2013-05-26,2013-06-23
2013,DSTREET FILL SWEETWATER MARSH NWR,D Street Fill,NA_2013_2018 POLYGON,D_ST,SOUTHERN,SOUTHERN,NEUTRAL,113.0,128.5,23,32,144,33,57,10,0,Y,,,,,N,N,N,N,N,Y,N,Y,,,,,,,,,2013-04-18,2013-05-09,2013-08-15,2013-06-03,2013-06-27
2013,CHULA VISTA WILDLIFE RESERVE,Chula Vista Wildlife Refuge,NA_2013_2018 POLYGON,CV,SOUTHERN,SOUTHERN,NEUTRAL,66.0,73.0,32,39,79,21,29,3,0,Y,,,,,Y,N,N,N,Y,Y,N,Y,,,,,,,,,2013-04-15,2013-08-12,2013-05-16,2013-06-06,2013-06-27
2013,SOUTH SAN DIEGO BAY UNIT SDNWR SALTWORKS,Saltworks,NA_2013_2018 POLYGON,SALT,SOUTHERN,SOUTHERN,NEUTRAL,27.0,38.0,2,2,45,14,3,0,1,Y,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2013-05-17,2013-07-28,2013-05-17,2013-06-07,2013-07-05
2013,TIJUANA ESTUARY NERR,Tijuana Estuary,NA_2013_2018 POLYGON,TJ_RIV,SOUTHERN,SOUTHERN,NEUTRAL,206.0,245.0,57,65,282,139,38,2,1,Y,,,,,Y,Y,N,N,N,Y,N,N,,,,,,,,,2013-05-11,2013-08-17,2013-05-11,2013-06-08,2013-06-29
2013,SALTON SEA,Salton Sea,NA_2013_2018 POLYGON,SALT_SEA,SOUTHERN,SOUTHERN,NEUTRAL,2.0,2.0,2,2,2,0,0,0,0,,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2013-05-13,2013-06-28,2013-05-13,2013-06-01,
2014,SACRAMENTO BUFFERLANDS,Bufferlands,NA_2013_2018 POLYGON,SAC_BUF,SACRAMENTO,SACRAMENTO,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,NAPA SONOMA MARSH WILDLIFE AREA,Napa Sonoma Marsh Wildlife Area Huichica Unit (Pond 7/7A),NA_2013_2018 POLYGON,NSMWA,S.F._BAY,S.F._BAY,NEUTRAL,38.0,44.0,60,70,45,28,4,,1,N,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2014-04-25,2014-08-16,2014-05-24,2014-06-14,
2014,MONTEZUMA WETLANDS,Montezuma,NA_2013_2018 POLYGON,MONT,S.F._BAY,S.F._BAY,NEUTRAL,15.0,16.0,1,1,16,0,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2014-05-24,2014-08-30,2014-05-24,2014-07-02,
2014,PITTSBURG POWER PLANT,Pittsburg Power Plant,NA_2013_2018 POLYGON,PITT_POWER,S.F._BAY,S.F._BAY,NEUTRAL,0.0,0.0,0,0,0,,,,,Y,,,,,,,,,,,,,,,,,,,,,2014-04-24,2014-05-03,,,
2014,ALAMEDA POINT,Alameda Point,NA_2013_2018 POLYGON,ALAM_PT,S.F._BAY,S.F._BAY,NEUTRAL,281.0,321.0,391,391,326,84,13,,,Y,,,,,Y,N,N,N,Y,Y,N,N,,,,,,,,,2014-04-15,2014-08-06,2014-05-09,2014-05-29,2014-06-18
2014,HAYWARD REGIONAL SHORELINE,Hayward Regional Shoreline,NA_2013_2018 POLYGON,HAY_REG_SHOR,S.F._BAY,S.F._BAY,NEUTRAL,77.0,83.0,118,128,85,7,1,,,Y,,,,,Y,N,N,N,N,N,Y,Y,,,,,,,,,,2014-08-02,2014-05-08,2014-05-29,
2014,EDEN LANDING ECOLOGICAL RESERVE,Eden Landing Ecological Reserve,NA_2013_2018 POLYGON,ELER,S.F._BAY,S.F._BAY,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,KETTLEMAN CITY,Kettleman,NA_2013_2018 POLYGON,KET_CTY,KINGS,KINGS,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,OCEANO DUNES STATE VEHICULAR RECREATION AREA,Oceano Dunes State Vehicular Recreation Area,NA_2013_2018 POLYGON,OCEANO_DUNES,CENTRAL,CENTRAL,NEUTRAL,45.0,47.0,58,58,49,6,,6,1,Y,,,,,Y,N,N,N,N,N,N,N,,,,,,,,,,,2014-05-22,2014-06-14,2014-07-04
2014,RANCHO GUADALUPE DUNES PRESERVE,Rancho Guadalupe Dunes Preserve,NA_2013_2018 POLYGON,RGDP,CENTRAL,CENTRAL,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,VANDENBERG SFB,Vandenberg AFB,NA_2013_2018 POLYGON,VAN_SFB,CENTRAL,CENTRAL,NEUTRAL,17.0,20.0,20,20,21,2,,,,Y,,,,,N,Y,N,N,N,N,N,N,,,,,,,,,2014-05-08,2014-07-26,2014-05-29,2014-06-15,2014-07-09
2014,COAL OIL POINT RESERVE,Coal Oil Point Reserve,NA_2013_2018 POLYGON,COAL_OIL,CENTRAL,CENTRAL,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,SANTA CLARA RIVER MCGRATH STATE BEACH,Santa Clara River,NA_2013_2018 POLYGON,S_CLAR_MCG,SOUTHERN,VENTURA,NEUTRAL,4.0,4.0,2,2,4,2,,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2014-05-10,2014-09-06,2014-07-05,2014-07-26,2014-08-09
2014,HOLLYWOOD BEACH,Hollywood Beach,NA_2013_2018 POLYGON,HB,SOUTHERN,VENTURA,NEUTRAL,77.0,87.0,23,29,120,21,5,,,N,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2014-05-04,2014-09-16,2014-05-28,2014-06-05,2014-07-12
2014,ORMOND BEACH,Ormond Beach,NA_2013_2018 POLYGON,ORMOND,SOUTHERN,VENTURA,NEUTRAL,18.0,21.0,0,0,22,11,1,,,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2014-05-25,2014-06-29,2014-06-01,2014-06-29,
2014,NBVC POINT MUGU,NBVC Point Mugu,NA_2013_2018 POLYGON,PT_MUGU,SOUTHERN,VENTURA,NEUTRAL,407.0,440.0,127,127,465,176,19,3,1,Y,,,,,Y,Y,Y,N,N,Y,Y,N,,,,,,,,,,,2014-05-21,2014-06-11,2014-07-05
2014,SATICOY UNITED WATER CONSERVATION DISTRICT,Saticoy United Water Conservation District,NA_2013_2018 POLYGON,SAT_WCD,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2014,VENICE BEACH,Venice Beach,NA_2013_2018 POLYGON,VEN_BCH,SOUTHERN,SOUTHERN,NEUTRAL,47.0,66.0,75,100,81,,2,,,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2014-05-02,2014-07-16,2014-05-17,2014-08-01,
2014,LA HARBOR,Port of LA,NA_2013_2018 POLYGON,LA_HARB,SOUTHERN,SOUTHERN,NEUTRAL,110.0,112.0,16,112,126,59,12,,,Y,,,,,N,N,Y,N,N,N,N,Y,,,,,,,,,2014-05-22,2014-07-27,2014-05-22,2014-06-09,2014-07-03
2014,SEAL BEACH NWR ANAHEIM BAY,Seal Beach National Wildlife Refuge,NA_2013_2018 POLYGON,SEAL_BCH_NWR,SOUTHERN,SOUTHERN,NEUTRAL,115.0,130.0,4,4,154,63,,,,Y,,,,,N,N,N,Y,Y,N,N,N,,,,,,,,,2014-05-09,2014-07-15,2014-05-09,2014-06-20,2014-07-04
2014,BOLSA CHICA ECOLOGICAL RESERVE,Bolsa Chica,NA_2013_2018 POLYGON,BCER,SOUTHERN,SOUTHERN,NEUTRAL,205.0,292.0,80,219,301,49,15,,,Y,,,,,N,Y,Y,N,Y,N,Y,Y,,,,,,,,,2014-05-09,,2014-05-09,2014-06-01,2014-06-19
2014,HUNTINGTON STATE BEACH,Huntington Beach State Park,NA_2013_2018 POLYGON,HSB,SOUTHERN,SOUTHERN,NEUTRAL,407.0,499.0,168,348,516,141,76,26,2,Y,,,,,Y,N,N,N,Y,N,N,N,,,,,,,,,2014-05-11,2014-08-03,2014-05-11,2014-06-05,2014-06-22
2014,BURRIS ISLAND,Burris Basin,NA_2013_2018 POLYGON,BUR_ISL,SOUTHERN,SOUTHERN,NEUTRAL,16.0,18.0,10,10,18,3,,,,N,,,,,,,,,,,,,,,,,,,,,2014-05-31,2014-08-09,2014-05-31,2014-06-21,2014-07-05
2014,UPPER NEWPORT BAY ECOLOGICAL RESERVE,Upper Newport Bay,NA_2013_2018 POLYGON,UNBER,SOUTHERN,SOUTHERN,NEUTRAL,1.0,2.0,0,0,2,0,,,,N,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2014-05-10,2014-06-13,2014-05-14,,
2014,MCB CAMP PENDLETON,Camp Pendleton,NA_2013_2018 POLYGON,MCBCP,SOUTHERN,SOUTHERN,NEUTRAL,858.0,1311.0,420,532,1337,203,578,102,5,Y,,,,,Y,Y,Y,Y,Y,Y,Y,N,,,,,,,,,2014-05-01,2014-08-24,2014-05-01,2014-05-22,2014-06-16
2014,BATIQUITOS LAGOON ECOLOGICAL RESERVE,Batiquitos Lagoon,NA_2013_2018 POLYGON,BLER,SOUTHERN,SOUTHERN,NEUTRAL,311.0,476.0,232,269,478,108,271,17,,,,,,,Y,N,N,N,N,Y,Y,N,,,,,,,,,2014-04-17,2014-08-03,2014-05-09,2014-05-25,2014-06-15
2014,SAN ELIJO LAGOON ECOLOGICAL RESERVE,San Elijo Lagoon,NA_2013_2018 POLYGON,SAN_ELIJO,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,
2014,FAIRBANKS RANCH,Fairbanks Ranch,NA_2013_2018 POLYGON,FAIR_RAN,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,SAN DIEGUITO LAGOON ECOLOGICAL RESERVE,San Diequito Lagoon,NA_2013_2018 POLYGON,SANDIEGU_LAG,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,,,,,Y,,,,,,,,,,,,,,,,,,,,,2014-04-17,2014-04-21,,,
2014,MISSION BAY FAA ISLAND,FAA Island,NA_2013_2018 POLYGON,MB_FAA,SOUTHERN,SOUTHERN,NEUTRAL,4.0,8.0,2,2,8,6,,,,Y,,,,,Y,N,N,N,N,N,Y,N,,,,,,,,,2014-04-25,2014-07-16,2014-05-14,2014-06-06,2014-06-27
2014,MISSION BAY NORTH FIESTA ISLAND,North Fiesta Island,NA_2013_2018 POLYGON,MB_NFI,SOUTHERN,SOUTHERN,NEUTRAL,10.0,11.0,7,9,13,3,5,,,Y,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2014-05-16,2014-08-07,2014-05-16,2014-06-13,2014-06-27
